Date,Lo-3Prior,7-Hi Prior,ValueLo30,ValueMed40,ValueHi30,SizeLo30,SizeMed40,SizeHi30,Mkt_RF,SMB,HML,RF,WML,Mkt,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR,Big_Small_Hi_Lo_Spread
1/31/1956,-0.02,-0.04,-0.0396,-0.0114,-0.022,-0.0105,-0.0283,-0.0284,-0.0303,0.0044,0.0112,0.0022,-0.0148,-0.0281,-0.0191,-0.0162,-0.0201,-0.0136,-0.016,-0.0421,-0.01475
2/29/1956,0.03,0.05,0.0495,0.0282,0.0319,0.0316,0.0348,0.0407,0.0377,-0.0103,-0.0055,0.0019,0.0197,0.0396,0.0225,0.0268,0.0433,0.0269,0.0365,0.0454,0.01965
3/31/1956,0.04,0.08,0.0714,0.0698,0.0518,0.0461,0.0518,0.0705,0.0664,-0.0241,-0.0015,0.0015,0.0359,0.0679,0.0247,0.0486,0.0615,0.0461,0.0581,0.0812,0.03595
4/30/1956,-0.01,0.01,-0.0005,0.0128,0.0064,0.0079,0.0062,0.0048,0.0028,0.0006,-0.0016,0.0019,0.0257,0.0047,-0.0051,-0.001,0.0174,-0.0149,-0.0038,0.014,0.0257
5/31/1956,-0.04,-0.06,-0.0503,-0.0478,-0.0611,-0.0447,-0.0391,-0.051,-0.052,0.0151,-0.0134,0.0023,-0.0162,-0.0497,-0.0372,-0.0378,-0.0406,-0.0322,-0.0368,-0.061,-0.0161
6/30/1956,0.02,0.05,0.046,0.0283,0.0164,0.0138,0.0278,0.0382,0.0348,-0.0147,-0.013,0.002,0.0271,0.0368,0.0046,0.0109,0.0324,0.0243,0.0244,0.0509,0.0272
7/31/1956,0.03,0.06,0.0483,0.0556,0.0471,0.036,0.0423,0.0517,0.0484,-0.018,0.0019,0.0022,0.0252,0.0506,0.0234,0.0276,0.0485,0.0321,0.0522,0.0573,0.02515
8/31/1956,-0.02,-0.04,-0.0316,-0.0294,-0.0282,-0.0118,-0.0186,-0.0318,-0.0318,0.0202,-0.0086,0.0017,-0.0069,-0.0301,-0.016,-0.0058,-0.0096,-0.0268,-0.0142,-0.047,-0.0069
9/30/1956,-0.04,-0.06,-0.059,-0.0371,-0.0332,-0.0251,-0.0349,-0.0516,-0.0514,0.0162,0.0175,0.0018,-0.0076,-0.0496,-0.0316,-0.0233,-0.0272,-0.0459,-0.0358,-0.0656,-0.00765
10/31/1956,0.00,0.01,0.0064,0.0085,0.0119,0.007,0.0102,0.0075,0.0052,-0.0013,0.0001,0.0025,0.0246,0.0077,-0.0148,0.0113,0.0249,0.0051,0.0025,0.0146,0.0246
11/30/1956,-0.02,0.02,-0.0029,0.0199,0.0136,0.0035,0.0097,0.0052,0.0036,-0.0028,0.0199,0.002,0.0341,0.0056,0.0049,0.0056,0.0215,-0.0252,-0.0005,0.0264,0.0341
12/31/1956,0.02,0.05,0.0343,0.0385,0.0193,0.0186,0.0286,0.0351,0.0316,-0.002,-0.0187,0.0024,0.0381,0.034,0.0011,0.0144,0.0565,0.027,0.0296,0.0477,0.03805
1/31/1957,-0.02,-0.04,-0.0427,-0.0276,-0.0109,0.0203,-0.0041,-0.038,-0.0358,0.0357,0.0255,0.0027,-0.0305,-0.0331,0.0355,0.0041,-0.0017,-0.0263,-0.0271,-0.0501,-0.0305
2/28/1957,-0.03,-0.02,-0.0171,-0.0176,-0.0307,-0.0233,-0.0234,-0.0177,-0.0206,-0.0074,-0.007,0.0024,0.0031,-0.0182,-0.0349,-0.019,-0.0254,-0.0231,-0.0093,-0.0264,0.0031
3/31/1957,0.02,0.02,0.027,0.0195,0.0184,0.0167,0.0266,0.0233,0.0213,0.0027,-0.0048,0.0023,-0.0018,0.0236,0.0256,0.0267,0.0158,0.0168,0.0287,0.0229,-0.00185
4/30/1957,0.04,0.05,0.0528,0.0389,0.0274,0.0229,0.023,0.0485,0.0426,-0.0179,-0.0125,0.0025,0.0096,0.0451,0.0151,0.0094,0.022,0.0434,0.0447,0.0556,0.00955
5/31/1957,0.03,0.04,0.046,0.0285,0.0168,0.0132,0.024,0.0393,0.0345,-0.0109,-0.0207,0.0026,0.0044,0.0371,0.018,0.0156,0.0118,0.0345,0.0352,0.0495,0.0044
6/30/1957,-0.01,0.00,0,-0.0134,-0.0039,0.0043,-0.0093,-0.005,-0.0074,0.0058,-0.0007,0.0024,0.0077,-0.005,-0.0141,-0.0042,-0.0078,-0.006,-0.0095,0.0031,0.0077
7/31/1957,0.00,0.00,0.0126,0.0055,0.0092,0.0078,0.005,0.0101,0.0066,-0.0076,0.0039,0.003,-0.0007,0.0096,-0.0002,0.0077,-0.0006,0.0077,0.0137,0.0067,-0.0007
8/31/1957,-0.07,-0.06,-0.0544,-0.0329,-0.0584,-0.0429,-0.0535,-0.048,-0.0511,0.0007,-0.0045,0.0025,0.0049,-0.0486,-0.058,-0.0346,-0.0524,-0.062,-0.0342,-0.0579,0.00485
9/30/1957,-0.06,-0.06,-0.0634,-0.0437,-0.062,-0.0468,-0.0535,-0.0579,-0.0598,0.0007,0.0088,0.0026,0.0062,-0.0572,-0.0653,-0.048,-0.0451,-0.059,-0.0481,-0.0669,0.00615
10/31/1957,-0.07,-0.04,-0.0383,-0.0353,-0.0754,-0.075,-0.0589,-0.0373,-0.0432,-0.0252,-0.0183,0.0029,0.0194,-0.0403,-0.0872,-0.06,-0.0758,-0.0605,-0.0358,-0.0331,0.0194
11/30/1957,0.04,0.04,0.0311,0.0195,-0.0013,0.0037,0.0272,0.0258,0.023,0.0041,-0.029,0.0028,0.0124,0.0258,0.0064,0.0095,0.0294,0.0343,0.0142,0.0363,0.0125
12/31/1957,-0.10,-0.02,-0.039,-0.0254,-0.0592,-0.0494,-0.042,-0.0359,-0.0391,-0.0092,-0.0172,0.0024,0.0779,-0.0367,-0.0935,-0.0452,-0.0167,-0.0946,-0.037,-0.0156,0.0779
1/31/1958,0.11,0.03,0.035,0.0626,0.1207,0.1201,0.097,0.0428,0.0466,0.0437,0.0422,0.0028,-0.0763,0.0494,0.164,0.1034,0.0718,0.0891,0.0474,0.0286,-0.07635
2/28/1958,-0.04,-0.01,-0.018,-0.0055,-0.0189,-0.0108,-0.0042,-0.0156,-0.0152,0.007,0.0028,0.0012,0.0375,-0.014,-0.0356,-0.0012,0.0139,-0.0311,-0.0207,-0.0055,0.03755
3/31/1958,0.06,0.03,0.0342,0.0323,0.0332,0.038,0.0377,0.033,0.0327,0.0063,-0.0092,0.0009,-0.0185,0.0336,0.0529,0.0276,0.0491,0.0652,0.0266,0.0321,-0.01845
4/30/1958,0.02,0.03,0.0332,0.0246,0.0499,0.0372,0.0245,0.0327,0.0309,-0.0059,0.0147,0.0008,0.0185,0.0317,0.0196,0.0195,0.0439,0.0157,0.0385,0.0283,0.01845
5/31/1958,0.04,0.02,0.0211,0.0273,0.0381,0.0394,0.0405,0.0217,0.0231,0.0223,-0.0035,0.0011,-0.0182,0.0242,0.0535,0.0397,0.0362,0.0393,0.0201,0.0202,-0.0182
6/30/1958,0.04,0.03,0.0312,0.0273,0.0308,0.0338,0.0287,0.0299,0.0293,-0.0024,0.0051,0.0003,-0.0087,0.0296,0.0331,0.0282,0.026,0.0392,0.0272,0.0288,-0.00875
7/31/1958,0.07,0.02,0.0439,0.0407,0.0758,0.0551,0.0563,0.043,0.0439,0.0048,0.031,0.0007,-0.0362,0.0446,0.0817,0.0576,0.0326,0.044,0.0537,0.0208,-0.03615
8/31/1958,0.03,0.02,0.0172,0.0197,0.034,0.0327,0.0308,0.0179,0.0191,0.0117,0.0031,0.0004,0.0028,0.0195,0.0251,0.0357,0.0465,0.0249,0.0198,0.0091,0.0028
9/30/1958,0.06,0.05,0.0474,0.0436,0.0816,0.0548,0.0541,0.0477,0.0466,0.0014,0.0298,0.0019,-0.0113,0.0485,0.0654,0.0548,0.0487,0.0507,0.0479,0.0449,-0.01125
10/31/1958,0.02,0.05,0.0269,0.0263,0.0386,0.0322,0.0344,0.0262,0.0253,0.0113,-0.0118,0.0018,0.0312,0.0271,0.0265,0.0241,0.0513,0.0148,0.0233,0.0523,0.03115
11/30/1958,0.02,0.05,0.0337,0.0229,0.0431,0.0558,0.0373,0.03,0.0301,0.0204,-0.0128,0.0011,0.0157,0.0312,0.0374,0.0504,0.0474,0.0235,0.0311,0.045,0.01575
12/31/1958,0.06,0.05,0.0495,0.0665,0.039,0.0328,0.0399,0.0558,0.0515,-0.0205,-0.0008,0.0022,-0.0065,0.0537,0.044,0.0308,0.0314,0.0563,0.0524,0.0559,-0.0065
1/31/1959,0.01,0.01,-0.0057,0.029,0.0453,0.0665,0.0349,0.0049,0.0071,0.03,0.0303,0.0021,-0.0024,0.0092,0.0459,0.0657,0.0433,0.0081,0.0064,0.006,-0.00235
2/28/1959,-0.01,0.02,0.0057,0.0169,0.024,0.0353,0.033,0.0083,0.0095,0.0153,0.0099,0.0019,0.034,0.0114,0.0208,0.0294,0.043,-0.011,0.0103,0.0348,0.034
3/31/1959,0.01,0.01,0.0071,0.001,0.0036,0.0248,0.0137,0.004,0.0028,0.0149,-0.0038,0.0022,0.0013,0.005,0.0101,0.0227,0.0181,0.0088,0.0024,0.0033,0.00125
4/30/1959,0.02,0.06,0.0473,0.0258,0.0347,0.0197,0.0376,0.0394,0.0366,-0.0054,-0.0132,0.002,0.0315,0.0386,0.0143,0.016,0.0411,0.0245,0.042,0.0608,0.03155
5/31/1959,0.01,0.03,0.0268,0.0059,0.0308,0.0034,0.0118,0.0214,0.0173,-0.0211,0.0178,0.0022,0.015,0.0195,0.0075,0.0107,0.0029,0.0085,0.0209,0.0432,0.01505
6/30/1959,-0.01,0.02,-0.0037,0.0039,0.0208,0.0031,0.0154,-0.0016,-0.0025,0.0066,0.0138,0.0025,0.0291,0,-0.0083,0.0056,0.0154,-0.0122,-0.0033,0.0223,0.0291
7/31/1959,0.04,0.02,0.0394,0.0245,0.0321,0.0295,0.0307,0.0347,0.0317,-0.0033,0.0028,0.0025,-0.0032,0.0342,0.0248,0.0232,0.0397,0.0381,0.0422,0.017,-0.0031
8/31/1959,-0.02,-0.02,-0.0136,-0.0101,-0.0074,-0.0102,-0.0136,-0.0118,-0.0139,-0.0078,0.004,0.0019,-0.0095,-0.012,-0.009,-0.0143,-0.0278,-0.0223,0.0007,-0.0226,-0.00955
9/30/1959,-0.06,-0.05,-0.0501,-0.0336,-0.0507,-0.0436,-0.047,-0.0447,-0.048,-0.0008,0.005,0.0031,0.0085,-0.0449,-0.0484,-0.035,-0.0472,-0.0581,-0.0405,-0.0423,0.0085
10/31/1959,0.01,0.04,0.0148,0.0185,0.0038,0.0174,0.022,0.0147,0.0128,0.0143,-0.0204,0.003,0.0348,0.0158,0.0101,0.0142,0.047,0.0037,0.006,0.0363,0.03475
11/30/1959,0.00,0.04,0.03,0.0001,-0.0004,0.007,0.0178,0.0188,0.016,0.0129,-0.0327,0.0026,0.0226,0.0186,0.0083,0.0187,0.0283,0.0037,0.0181,0.0289,0.0226
12/31/1959,0.03,0.03,0.0297,0.0257,0.0372,0.0296,0.0204,0.0291,0.0245,-0.006,-0.0008,0.0034,0.0099,0.0279,0.0095,0.0273,0.0339,0.0298,0.0314,0.0252,0.0099
1/31/1960,-0.05,-0.08,-0.0815,-0.043,-0.0502,-0.0245,-0.0496,-0.0694,-0.0698,0.0205,0.0269,0.0033,-0.0349,-0.0665,-0.0146,-0.0213,-0.06,-0.0553,-0.0674,-0.0798,-0.03495
2/29/1960,-0.02,0.03,0.0137,0.0213,-0.0079,0.0106,0.0103,0.015,0.0117,0.0056,-0.0203,0.0029,0.0386,0.0146,-0.0029,0.0103,0.023,-0.0218,0.0187,0.0294,0.03855
3/31/1960,-0.02,-0.01,-0.009,-0.0119,-0.0476,-0.0291,-0.0247,-0.0111,-0.0163,-0.0047,-0.0284,0.0035,0.0143,-0.0128,-0.0415,-0.0307,-0.0208,-0.0137,-0.0148,-0.0058,0.0143
4/30/1960,-0.03,-0.01,-0.0152,-0.0142,-0.0312,-0.0216,-0.0183,-0.0152,-0.0171,0.0039,-0.0237,0.0019,0.0281,-0.0152,-0.0418,-0.0229,-0.0116,-0.0262,-0.0242,-0.0002,0.0281
5/31/1960,0.00,0.06,0.0434,0.0173,0.0029,0.0195,0.0281,0.0329,0.0312,0.0127,-0.0372,0.0027,0.0481,0.0339,0.0082,0.0204,0.042,-0.002,0.0213,0.0605,0.04815
6/30/1960,0.01,0.03,0.0264,0.0164,0.0255,0.0203,0.0244,0.0234,0.0208,-0.0017,-0.0026,0.0024,0.0086,0.0232,0.0146,0.0127,0.0233,0.019,0.0214,0.0275,0.0086
7/31/1960,-0.01,-0.03,-0.0352,-0.0029,-0.0131,-0.0198,-0.0212,-0.0225,-0.0237,-0.0057,0.0212,0.0013,-0.0078,-0.0224,-0.0244,-0.0095,-0.0232,-0.0082,-0.0264,-0.0249,-0.00775
8/31/1960,0.03,0.04,0.0274,0.0413,0.0274,0.0379,0.0371,0.031,0.0301,0.0088,-0.0017,0.0017,0.0192,0.0318,0.0377,0.0288,0.0608,0.0233,0.0285,0.0386,0.0192
9/30/1960,-0.05,-0.07,-0.0676,-0.0442,-0.0537,-0.0597,-0.0606,-0.0579,-0.0599,-0.0114,0.0162,0.0016,0.0029,-0.0583,-0.0803,-0.0566,-0.0523,-0.0442,-0.057,-0.0664,0.0029
10/31/1960,-0.02,0.00,-0.0074,-0.001,0.0011,-0.0313,-0.0232,-0.002,-0.0071,-0.0395,0.0261,0.0022,0.0123,-0.0049,-0.0471,-0.0216,-0.0319,-0.0109,0.0022,-0.0014,0.01235
11/30/1960,0.03,0.06,0.0545,0.0403,0.0382,0.0336,0.0531,0.0479,0.0469,0.0029,-0.024,0.0013,0.0369,0.0482,0.0324,0.0387,0.0735,0.0323,0.0386,0.0649,0.03685
12/31/1960,0.05,0.06,0.0358,0.0717,0.0349,0.0359,0.0382,0.0501,0.0471,-0.016,-0.0071,0.0016,0.0136,0.0487,0.0299,0.0345,0.0314,0.0425,0.0339,0.0682,0.0136
1/31/1961,0.08,0.05,0.049,0.0786,0.0995,0.0867,0.0843,0.0614,0.062,0.0068,0.0367,0.0019,-0.0397,0.0639,0.122,0.0809,0.0595,0.0688,0.0707,0.052,-0.03965
2/28/1961,0.05,0.04,0.0412,0.0274,0.0402,0.0712,0.0646,0.0329,0.0357,0.0394,-0.0068,0.0014,0.0103,0.0371,0.0666,0.0643,0.0866,0.0401,0.0267,0.0407,0.0103
3/31/1961,0.02,0.04,0.0228,0.0407,0.0292,0.0725,0.0513,0.0271,0.0289,0.0319,-0.0068,0.002,0.0418,0.0309,0.0356,0.0551,0.0913,0.0133,0.0199,0.0412,0.0418
4/30/1961,-0.03,0.02,-0.0031,0.0112,0.0245,0.0199,0.0065,0.0038,0.0029,0.0012,0.0204,0.0017,0.0352,0.0046,0.0005,0.0039,0.0296,-0.0298,0.01,0.0115,0.0352
5/31/1961,0.04,0.02,0.0319,0.017,0.0324,0.0422,0.0387,0.024,0.024,0.0193,0.0051,0.0018,-0.015,0.0258,0.0573,0.0422,0.0414,0.031,0.0286,0.017,-0.01495
6/30/1961,-0.03,-0.03,-0.0234,-0.033,-0.0351,-0.051,-0.0411,-0.0261,-0.0308,-0.0248,-0.0019,0.002,0.0026,-0.0288,-0.0599,-0.0398,-0.0529,-0.0262,-0.0273,-0.028,0.0026
7/31/1961,0.02,0.03,0.0305,0.0341,0.0114,0.0041,0.0104,0.0332,0.0283,-0.019,-0.0013,0.0018,0.0027,0.0301,0.0128,0.0102,0.0067,0.0247,0.032,0.0363,0.00275
8/31/1961,0.02,0.04,0.0316,0.0188,0.0207,0.0082,0.018,0.0283,0.0257,-0.0181,-0.0019,0.0014,0.0161,0.0271,0.006,0.0133,0.0193,0.0186,0.0242,0.0376,0.01615
9/30/1961,-0.02,-0.02,-0.012,-0.0308,-0.0367,-0.036,-0.0266,-0.0185,-0.0215,-0.0112,-0.0048,0.0017,0.0076,-0.0198,-0.0459,-0.0292,-0.0248,-0.0141,-0.0194,-0.02,0.0076
10/31/1961,0.01,0.04,0.0224,0.0392,0.0256,0.0182,0.0213,0.0286,0.0257,-0.0198,0.0061,0.0019,0.0309,0.0276,-0.0053,0.0255,0.0325,0.0181,0.0229,0.0422,0.03095
11/30/1961,0.04,0.05,0.0492,0.0419,0.0434,0.058,0.0485,0.046,0.0445,0.0105,-0.009,0.0015,0.0135,0.046,0.0459,0.0442,0.0648,0.0363,0.053,0.0445,0.01355
12/31/1961,0.01,-0.02,-0.0024,0.0033,0.0151,-0.0025,-0.0067,0.001,-0.0018,-0.0112,0.0221,0.0019,-0.0225,0.0001,0.0082,-0.0011,-0.0052,0.0055,0.0158,-0.0261,-0.0225
1/31/1962,-0.03,-0.05,-0.0498,-0.0179,0.0072,0.0139,-0.0191,-0.039,-0.0387,0.0184,0.0499,0.0024,-0.0201,-0.0363,0.0096,0.0122,-0.019,-0.0367,-0.031,-0.0484,-0.02015
2/28/1962,0.01,0.02,0.0184,0.0226,0.0235,0.0149,0.0163,0.0206,0.0181,-0.0119,0.0089,0.002,-0.0096,0.0201,0.0187,0.0171,-0.0001,0.0075,0.0347,0.0071,-0.0096
3/31/1962,-0.01,-0.01,-0.0035,-0.0036,-0.0187,-0.0027,-0.0086,-0.0046,-0.0068,0.0023,-0.0101,0.002,0.0182,-0.0048,-0.0218,-0.0082,0.0035,-0.0122,-0.0039,-0.0012,0.01815
4/30/1962,-0.09,-0.06,-0.0663,-0.0576,-0.0625,-0.0712,-0.0643,-0.0633,-0.0659,-0.0098,0.0048,0.0022,0.0289,-0.0637,-0.0908,-0.0587,-0.0694,-0.0869,-0.0653,-0.0505,0.0289
5/31/1962,-0.09,-0.09,-0.091,-0.0711,-0.0688,-0.0999,-0.1001,-0.081,-0.0865,-0.0301,0.0231,0.0024,0.0034,-0.0841,-0.1078,-0.0874,-0.1064,-0.086,-0.0839,-0.0804,0.0035
6/30/1962,-0.13,-0.07,-0.0904,-0.0695,-0.0673,-0.0827,-0.0788,-0.083,-0.0847,-0.0077,0.028,0.002,0.0642,-0.0827,-0.1218,-0.0677,-0.0601,-0.1277,-0.0881,-0.061,0.0642
7/31/1962,0.06,0.06,0.0807,0.0526,0.0416,0.075,0.0593,0.066,0.0628,0.016,-0.036,0.0027,0.0071,0.0655,0.072,0.0662,0.0642,0.0455,0.0672,0.0675,0.0071
8/31/1962,0.03,0.03,0.0279,0.0174,0.0245,0.0329,0.0306,0.0221,0.0213,0.0124,-0.0124,0.0023,-0.0057,0.0236,0.0423,0.0319,0.025,0.0246,0.0159,0.0304,-0.00575
9/30/1962,-0.07,-0.03,-0.0511,-0.0474,-0.0476,-0.0702,-0.0602,-0.0477,-0.0522,-0.0248,0.0132,0.0021,0.0397,-0.0501,-0.0918,-0.0598,-0.0521,-0.07,-0.0564,-0.0304,0.03965
10/31/1962,0.00,0.00,0.0048,0.0053,-0.0015,-0.0335,-0.0207,0.0079,-0.0005,-0.0401,0.0136,0.0025,0.0072,0.002,-0.04,-0.0274,-0.0328,-0.0018,0.0121,0.0053,0.00715
11/30/1962,0.16,0.09,0.1137,0.1013,0.1395,0.1468,0.1344,0.108,0.1087,0.0258,0.0104,0.002,-0.0715,0.1107,0.1848,0.141,0.1129,0.1602,0.1021,0.0891,-0.0715
12/31/1962,-0.02,0.03,0.0144,0.0168,0.0023,-0.0204,-0.0092,0.0174,0.0101,-0.0379,0.0033,0.0023,0.058,0.0124,-0.0553,-0.0216,0.0091,-0.0154,0.0111,0.0361,0.05795
1/31/1963,0.07,0.05,0.05,0.0447,0.0771,0.1017,0.0684,0.0478,0.0493,0.031,0.0219,0.0025,-0.0211,0.0518,0.105,0.0785,0.0822,0.063,0.0482,0.0436,-0.0211
2/28/1963,-0.03,-0.02,-0.028,-0.018,-0.0076,-0.0077,-0.0171,-0.0227,-0.0238,0.0048,0.0225,0.0023,0.0252,-0.0215,-0.0286,-0.0083,0.0059,-0.0351,-0.022,-0.0193,0.02515
3/31/1963,0.03,0.04,0.0336,0.0325,0.0465,0.0194,0.0165,0.0367,0.0308,-0.0251,0.0193,0.0023,0.0158,0.0331,0.0062,0.0184,0.0264,0.0338,0.0254,0.0452,0.0158
4/30/1963,0.05,0.05,0.0492,0.0448,0.0559,0.0424,0.0383,0.049,0.0451,-0.0132,0.0103,0.0025,-0.0008,0.0476,0.0291,0.0403,0.0406,0.06,0.0454,0.0471,-0.0007
5/31/1963,0.03,0.02,0.0231,0.0121,0.04,0.0425,0.0316,0.0187,0.0176,0.0107,0.0256,0.0024,0.0037,0.02,0.0404,0.0331,0.0446,0.0234,0.0124,0.0266,0.0037
6/30/1963,-0.03,-0.01,-0.0231,-0.0147,-0.0069,-0.0138,-0.0184,-0.0182,-0.02,-0.0027,0.0073,0.0023,0.0118,-0.0177,-0.011,-0.0223,-0.0099,-0.0299,-0.0244,-0.0073,0.01185
7/31/1963,-0.02,0.00,-0.0005,0.0036,-0.015,-0.0084,-0.0137,0.0006,-0.0039,-0.0055,-0.0082,0.0027,0.0099,-0.0012,-0.0135,-0.011,-0.0107,-0.0153,0.0004,0.0016,0.00985
8/31/1963,0.05,0.06,0.0538,0.0467,0.0704,0.0362,0.0539,0.0539,0.0507,-0.0094,0.0163,0.0025,0.0108,0.0532,0.0392,0.0374,0.0636,0.0589,0.0509,0.0562,0.01085
9/30/1963,-0.02,-0.02,-0.011,-0.0163,-0.0184,-0.0127,-0.021,-0.0118,-0.0157,-0.003,0.0019,0.0027,0.0013,-0.013,-0.0184,-0.0088,-0.0137,-0.0245,-0.0019,-0.0265,0.00135
10/31/1963,0.01,0.04,0.038,0.013,0.0221,0.0133,0.0159,0.0306,0.0253,-0.0053,-0.0011,0.0029,0.0314,0.0282,0.0101,0.014,0.0353,0.0081,0.0224,0.0457,0.0314
11/30/1963,-0.01,-0.01,-0.0031,-0.0141,0.0036,-0.015,-0.0101,-0.0048,-0.0085,-0.0111,0.0166,0.0027,-0.0075,-0.0058,-0.0225,-0.0096,-0.014,-0.0033,0.0053,-0.0269,-0.00755
12/31/1963,0.00,0.02,0.0202,0.0283,0.0159,-0.01,0.0137,0.0234,0.0183,-0.0196,-0.0011,0.0029,0.017,0.0212,-0.0159,0.009,0.0021,0.0094,0.0244,0.0254,0.017
1/31/1964,0.01,0.03,0.0264,0.0268,0.0296,0.0354,0.0131,0.0273,0.0224,-0.002,0.0164,0.003,0.0106,0.0254,0.0249,0.0319,0.0194,0.0027,0.0287,0.0295,0.01065
2/29/1964,0.02,0.02,0.0142,0.0171,0.0443,0.026,0.0271,0.0169,0.0154,0.0008,0.0283,0.0026,0.0025,0.018,0.0287,0.0231,0.0292,0.0126,0.0194,0.017,0.00245
3/31/1964,0.02,0.02,0.0091,0.031,0.0346,0.0297,0.0329,0.015,0.0141,0.0098,0.0336,0.0031,0.0071,0.0172,0.0271,0.0381,0.0378,0.014,0.0151,0.0175,0.0071
4/30/1964,0.01,0.00,0.0038,0.0095,-0.0084,-0.0048,-0.0027,0.0053,0.001,-0.0141,-0.0042,0.0029,-0.0059,0.0039,-0.0024,-0.0059,-0.0046,0.0115,0.0063,0.0019,-0.0059
5/31/1964,0.00,0.03,0.0152,0.0117,0.0368,0.0102,0.0174,0.0168,0.0142,-0.0087,0.0188,0.0026,0.0254,0.0168,0.0011,0.0121,0.0231,0.0024,0.0105,0.0313,0.02545
6/30/1964,0.01,0.01,0.0167,0.013,0.0235,0.0115,0.0149,0.0156,0.0127,-0.0028,0.0072,0.003,0.0047,0.0157,0.0093,0.0137,0.0148,0.0135,0.0145,0.0174,0.0047
7/31/1964,0.02,0.01,0.019,0.0235,0.0231,0.0332,0.0219,0.0198,0.0174,0.0023,0.007,0.003,-0.0032,0.0204,0.0245,0.027,0.0247,0.0278,0.0175,0.0212,-0.0032
8/31/1964,-0.01,-0.01,-0.0123,-0.0082,-0.0128,-0.0063,-0.0085,-0.0119,-0.0144,0.0009,0.0012,0.0028,-0.002,-0.0116,-0.0132,-0.0047,-0.008,-0.0036,-0.0123,-0.0128,-0.002
9/30/1964,0.04,0.04,0.0237,0.0351,0.0512,0.0394,0.0325,0.0291,0.0269,-0.0052,0.0165,0.0028,-0.0038,0.0297,0.0425,0.0255,0.0366,0.0369,0.0232,0.0352,-0.0038
10/31/1964,0.02,0.01,0.0031,0.0175,0.0152,0.0185,0.0167,0.0072,0.0059,0.0045,0.0114,0.0029,0.0013,0.0088,0.0063,0.0211,0.0192,0.0167,0.0064,0.0063,0.00125
11/30/1964,-0.01,0.00,0.0048,0.0086,-0.0288,0.0033,0.0004,0.0031,0,0.006,-0.0196,0.0029,0.011,0.0029,-0.0117,0.0092,-0.0017,-0.0001,-0.0014,0.0119,0.011
12/31/1964,0.01,0.00,0.0111,-0.0033,-0.0193,-0.0159,-0.0035,0.0048,0.0003,-0.0024,-0.0258,0.0031,-0.0071,0.0034,-0.0127,-0.0028,-0.0117,0.0153,0.0014,0.0002,-0.00705
1/31/1965,0.05,0.03,0.0402,0.0305,0.0504,0.0714,0.0558,0.0355,0.0354,0.0267,0.002,0.0028,-0.013,0.0382,0.0752,0.0634,0.0599,0.0372,0.0405,0.0264,-0.01305
2/28/1965,0.02,0.01,0.0065,0.0031,0.0114,0.0321,0.034,0.003,0.0044,0.0348,0.0019,0.003,0.0028,0.0074,0.0282,0.0344,0.0427,0.0149,-0.0023,0.006,0.0028
3/31/1965,-0.01,-0.01,-0.011,-0.0145,0.0063,0.019,0.0017,-0.0127,-0.0134,0.0179,0.0107,0.0036,0.0009,-0.0098,0.0165,0.003,0.0127,-0.0111,-0.0152,-0.0055,0.0009
4/30/1965,0.02,0.05,0.038,0.0262,0.034,0.043,0.0403,0.0327,0.0311,0.0119,0.007,0.0031,0.0254,0.0342,0.0351,0.0411,0.0536,0.0246,0.0236,0.0569,0.0254
5/31/1965,-0.01,-0.01,-0.0026,-0.0001,-0.0204,-0.0093,-0.0054,-0.0035,-0.0077,0.0003,-0.0162,0.0031,0.0053,-0.0046,-0.0147,-0.0077,-0.0064,-0.0009,-0.0083,0.0015,0.00535
6/30/1965,-0.04,-0.08,-0.047,-0.0523,-0.0562,-0.0939,-0.0813,-0.0454,-0.0551,-0.0435,0.0058,0.0035,-0.0313,-0.0516,-0.0815,-0.0794,-0.1028,-0.0353,-0.0518,-0.0766,-0.0313
7/31/1965,0.00,0.05,0.0137,0.0171,0.0416,0.0313,0.0314,0.015,0.0143,0.0085,0.0221,0.0031,0.0409,0.0174,0.0165,0.03,0.0488,0.0022,0.0173,0.0516,0.04085
8/31/1965,0.03,0.05,0.0303,0.0295,0.0314,0.0421,0.0514,0.0278,0.0273,0.0284,-0.0107,0.0033,0.0258,0.0306,0.0479,0.04,0.0684,0.022,0.0227,0.053,0.02575
9/30/1965,0.02,0.05,0.0379,0.0233,0.0368,0.0267,0.0342,0.0318,0.0286,0.0062,-0.0011,0.0031,0.0332,0.0317,0.0195,0.0318,0.0507,0.0211,0.0281,0.0564,0.03325
10/31/1965,0.02,0.05,0.0292,0.0212,0.0583,0.0684,0.0472,0.0256,0.026,0.0243,0.016,0.0031,0.0344,0.0291,0.0459,0.0592,0.0734,0.0138,0.0263,0.0551,0.0344
11/30/1965,0.00,0.03,0.0009,0.0017,0.0102,0.0486,0.0437,-0.0039,-0.0003,0.0468,0.0023,0.0035,0.0441,0.0032,0.0135,0.0506,0.0636,-0.0049,-0.0144,0.0333,0.04415
12/31/1965,0.02,0.02,0.0093,0.0106,0.0429,0.0454,0.0323,0.0094,0.0101,0.0207,0.0208,0.0033,0.0015,0.0134,0.0463,0.0428,0.0426,0.0111,0.0066,0.0177,0.00145
